,m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,data_type_ind,filing_type,qtr_nbr,fye_month,comp_cik,per_len,sic_code,filing_date,last_changed_date,state_incorp_name,bus_address_line_1,bus_city,bus_state_name,bus_post_code,bus_phone_nbr,bus_fax_nbr,mail_address_line_1,mail_city,mail_state_name,mail_post_code,country_name,country_code,home_exchange_name,emp_cnt,emp_pt_cnt,emp_ft_cnt,emp_other_cnt,comm_share_holder,auditor,auditor_opinion,comp_url,email_addr,nbr_shares_out,shares_out_date,officer_name_1,officer_title_1,officer_name_2,officer_title_2,officer_name_3,officer_title_3,officer_name_4,officer_title_4,officer_name_5,officer_title_5,rpt_0_date,tot_revnu,cost_good_sold,gross_profit,tot_deprec_amort,int_exp_oper,int_invst_income_oper,res_dev_exp,in_proc_res_dev_exp_aggr,tot_sell_gen_admin_exp,rental_exp_ind_broker,pension_post_retire_exp,other_oper_income_exp,tot_oper_exp,oper_income,non_oper_int_exp,int_cap,asset_wdown_impair_aggr,restruct_charge,merger_acq_income_aggr,rental_income,spcl_unusual_charge,impair_goodwill,litig_aggr,gain_loss_sale_asset_aggr,gain_loss_sale_invst_aggr,stock_div_subsid,income_loss_equity_invst_other,pre_tax_minority_int,int_invst_income,other_non_oper_income_exp,tot_non_oper_income_exp,pre_tax_income,tot_provsn_income_tax,income_aft_tax,minority_int,equity_earn_subsid,invst_gain_loss_other,other_income,income_cont_oper,income_discont_oper,income_bef_exord_acct_change,exord_income_loss,cumul_eff_acct_change,consol_net_income_loss,non_ctl_int,net_income_parent_comp,pref_stock_div_other_adj,net_income_loss_share_holder,eps_basic_cont_oper,eps_basic_discont_oper,eps_basic_acct_change,eps_basic_extra,eps_basic_consol,eps_basic_parent_comp,basic_net_eps,eps_diluted_cont_oper,eps_diluted_discont_oper,eps_diluted_acct_change,eps_diluted_extra,eps_diluted_consol,eps_diluted_parent_comp,diluted_net_eps,dilution_factor,avg_d_shares,avg_b_shares,norm_pre_tax_income,norm_aft_tax_income,ebitda,ebit,rpt_1_date,cash_sterm_invst,note_loan_rcv,rcv_est_doubt,rcv_tot,invty,prepaid_expense,def_charge_curr,def_tax_asset_curr,asset_discont_oper_curr,other_curr_asset,tot_curr_asset,gross_prop_plant_equip,tot_accum_deprec,net_prop_plant_equip,net_real_estate_misc_prop,cap_software,lterm_invst,adv_dep,lterm_rcv,invty_lterm,goodwill_intang_asset_tot,def_charge_non_curr,def_tax_asset_lterm,asset_discont_oper_lterm,pension_post_retire_asset,other_lterm_asset,tot_lterm_asset,tot_asset,note_pay,acct_pay,div_pay,other_pay,accrued_exp,other_accrued_exp,curr_portion_debt,curr_portion_cap_lease,curr_portion_tax_pay,defer_revnu_curr,defer_tax_liab_curr,liab_discont_oper_curr,other_curr_liab,tot_curr_liab,tot_lterm_debt,defer_revnu_non_curr,pension_post_retire_liab,defer_tax_liab_lterm,mand_redeem_pref_sec_subsid,pref_stock_liab,min_int,liab_disc_oper_lterm,other_non_curr_liab,tot_lterm_liab,tot_liab,tot_pref_stock,comm_stock_net,addtl_paid_in_cap,retain_earn_accum_deficit,equity_equiv,treas_stock,compr_income,def_compsn,other_share_holder_equity,tot_comm_equity,tot_share_holder_equity,tot_liab_share_holder_equity,comm_shares_out,pref_stock_shares_out,tang_stock_holder_equity,rpt_2_date,net_income_loss,tot_deprec_amort_cash_flow,other_non_cash_item,tot_non_cash_item,change_acct_rcv,change_invty,change_acct_pay,change_acct_pay_accrued_liab,change_income_tax,change_asset_liab,tot_change_asset_liab,oper_activity_other,cash_flow_oper_activity,net_change_prop_plant_equip,net_change_intang_asset,net_acq_divst,net_change_sterm_invst,net_change_lterm_invst,net_change_invst_tot,invst_activity_other,cash_flow_invst_activity,net_lterm_debt,net_curr_debt,debt_issue_retire_net_tot,net_comm_equity_issued_repurch,net_pref_equity_issued_repurch,net_tot_equity_issued_repurch,tot_comm_pref_stock_div_paid,fin_activity_other,cash_flow_fin_activity,fgn_exchange_rate_adj,disc_oper_misc_cash_flow_adj,incr_decr_cash,beg_cash,end_cash,stock_based_compsn,comm_stock_div_paid,pref_stock_div_paid,tot_deprec_amort_qd,stock_based_compsn_qd,cash_flow_oper_activity_qd,net_change_prop_plant_equip_qd,comm_stock_div_paid_qd,pref_stock_div_paid_qd,tot_comm_pref_stock_div_qd,wavg_shares_out,wavg_shares_out_diluted,eps_basic_net,eps_diluted_net
10,BA,BA,BOEING CO,The Boeing Company,NYSE,USD,2018-12-31,A,,2018,4,2018,4,F,10-K,2018,12,12927,12,3721,2019-02-08,2019-02-08,DE,100 NORTH RIVERSIDE PLAZA,CHICAGO,IL,60606,312-544-2000,,100 NORTH RIVERSIDE PLAZA,CHICAGO,IL,60606,UNITED STATES,X1,,153000.0,,153000.0,,104376.0,Deloitte & Touche LLP,Fair,http://www.boeing.com,,564985100,2019-02-01,Dennis A. Muilenburg,"Chief Executive Officer, Chairman and President",Gregory D. Smith,Chief Financial Officer and Executive Vice President,Robert E. Verbeck,"Senior Vice President, Finance and Corporate Controller",Lynn J. Good,Director,Lawrence W. Kellner,Director,2021-02-01,101127.0,81421.0,19706.0,,69.0,,3269.0,,4567.0,,,186.0,89140.0,11987.0,475.0,,,,,,,,,,,,,,,92.0,-383.0,11604.0,1144.0,10460.0,,,,,10460.0,,10460.0,,,10460.0,,10460.0,7.0,10453.0,18.0594,,,,18.0594,18.0594,18.05,17.8651,,,,17.8651,17.8651,17.85,-1.8252,586.2,579.501,11604.0,10460.0,14170.0,12056.0,2020-01-31,8564.0,,,14364.0,62567.0,,,,,2335.0,87830.0,31213.0,18568.0,12645.0,,,1087.0,,,,11269.0,,284.0,,,4244.0,29529.0,117359.0,,12916.0,,,14808.0,,3190.0,,,,,,50676.0,81590.0,10657.0,,19907.0,1736.0,,,,,3059.0,35359.0,116949.0,,5061.0,6768.0,55941.0,,52348.0,-15083.0,,,410.0,410.0,117359.0,567.641,,-10859.0,2021-02-01,10460.0,2114.0,464.0,2578.0,-795.0,568.0,2.0,1117.0,-180.0,1572.0,2284.0,,15322.0,-1602.0,-69.0,-3230.0,,291.0,291.0,-11.0,-4621.0,-7183.0,8548.0,1365.0,-8919.0,,-8919.0,-3946.0,-222.0,-11722.0,-53.0,-176.0,-1250.0,8887.0,7637.0,202.0,-3946.0,,,,,,,,,579.2,585.5,18.05,17.85
11,BA,BA,BOEING CO,The Boeing Company,NYSE,USD,2018-03-31,Q,,2018,1,2018,1,F,10-Q,201801,12,12927,3,3721,2018-04-25,2018-04-25,DE,100 NORTH RIVERSIDE PLAZA,CHICAGO,IL,60606,312-544-2000,,100 NORTH RIVERSIDE PLAZA,CHICAGO,IL,60606,UNITED STATES,X1,,,,,,,,,http://www.boeing.com,,582581000,2018-04-18,,,,,,,,,,,2019-04-24,23382.0,18808.0,4574.0,,16.0,,764.0,,997.0,,,78.0,20507.0,2875.0,102.0,,,,,,,,,,,,,,,66.0,-36.0,2839.0,362.0,2477.0,,,,,2477.0,,2477.0,,,2477.0,,2477.0,3.0,2474.0,4.1976,,,,4.1976,4.1976,4.19,4.1526,,,,4.1526,4.1526,4.15,1.4751,597.2,597.2,2839.0,2477.0,3392.0,2891.0,2018-04-25,9891.0,,,12868.0,61303.0,,,,,2481.0,86543.0,30522.0,17894.0,12628.0,,,1248.0,,,,8083.0,,325.0,,,4722.0,27006.0,113549.0,,12613.0,,,10983.0,,1981.0,,,,,,49955.0,75532.0,10471.0,,21773.0,2001.0,,,,,2474.0,36719.0,112251.0,,5061.0,6624.0,52095.0,,46396.0,-16162.0,,,1298.0,1298.0,113549.0,584.222,,-6785.0,2019-04-24,2477.0,501.0,120.0,621.0,92.0,283.0,591.0,-1337.0,348.0,61.0,38.0,,3136.0,-367.0,-20.0,,,503.0,503.0,3.0,119.0,-1371.0,2687.0,1316.0,-2949.0,,-2949.0,-1006.0,-206.0,-2845.0,8.0,-70.0,348.0,8887.0,9235.0,45.0,-1006.0,,501.0,45.0,3136.0,-367.0,-1006.0,,-1006.0,590.1,596.5,4.19,4.15
12,BA,BA,BOEING CO,The Boeing Company,NYSE,USD,2018-06-30,Q,,2018,2,2018,2,F,10-Q,201802,12,12927,3,3721,2018-07-25,2018-07-25,DE,100 NORTH RIVERSIDE PLAZA,CHICAGO,IL,60606,312-544-2000,,100 NORTH RIVERSIDE PLAZA,CHICAGO,IL,60606,UNITED STATES,X1,,,,,,,,,http://www.boeing.com,,574508300,2018-07-18,,,,,,,,,,,2019-07-24,24258.0,19519.0,4739.0,,17.0,,827.0,,1194.0,,,9.0,21548.0,2710.0,109.0,,,,,,,,,,,,,,,-15.0,-124.0,2586.0,390.0,2196.0,,,,,2196.0,,2196.0,,,2196.0,,2196.0,,2196.0,3.7738,,,,3.7738,3.7738,3.77,3.7347,,,,3.7347,3.7347,3.73,-2.76,588.7,582.493,2586.0,2196.0,3234.0,2727.0,2018-07-25,9770.0,,,12985.0,61250.0,,,,,2396.0,86401.0,30742.0,18137.0,12605.0,,,1203.0,,,,8044.0,,325.0,,,4617.0,26794.0,113195.0,,12904.0,,,12240.0,,1611.0,,,,,,50970.0,77725.0,10507.0,,21562.0,1900.0,,,,,2875.0,36844.0,114569.0,,5061.0,6676.0,52303.0,,49342.0,-16139.0,,,-1374.0,-1374.0,113195.0,575.884,,-9418.0,2019-07-24,4673.0,1008.0,245.0,1253.0,62.0,408.0,682.0,-922.0,269.0,1391.0,1890.0,,7816.0,-729.0,-56.0,,,-509.0,-509.0,-1.0,-1295.0,-2708.0,3648.0,940.0,-5904.0,,-5904.0,-1997.0,-216.0,-7177.0,-36.0,-74.0,-766.0,8887.0,8121.0,98.0,-1997.0,,507.0,53.0,4680.0,-362.0,-991.0,,-991.0,581.9,588.0,3.77,3.73
13,BA,BA,BOEING CO,The Boeing Company,NYSE,USD,2018-09-30,Q,,2018,3,2018,3,F,10-Q,201803,12,12927,3,3721,2018-10-24,2018-10-24,DE,100 NORTH RIVERSIDE PLAZA,CHICAGO,IL,60606,312-544-2000,,100 NORTH RIVERSIDE PLAZA,CHICAGO,IL,60606,UNITED STATES,X1,,,,,,,,,http://www.boeing.com,,567885400,2018-10-17,,,,,,,,,,,2019-10-23,25146.0,21022.0,4124.0,,18.0,,826.0,,1154.0,,,101.0,22919.0,2227.0,106.0,,,,,,,,,,,,,,,12.0,-94.0,2133.0,-230.0,2363.0,,,,,2363.0,,2363.0,,,2363.0,,2363.0,2.0,2361.0,4.1153,,,,4.1153,4.1153,4.11,4.0727,,,,4.0727,4.0727,4.07,0.4141,580.8,574.939,2133.0,2363.0,2768.0,2245.0,2018-10-24,9990.0,,,13260.0,62038.0,,,,,2398.0,87686.0,30899.0,18328.0,12571.0,,,1190.0,,,,8252.0,,323.0,,,4637.0,26973.0,114659.0,,13663.0,,,12869.0,,1389.0,,,,,,51496.0,79417.0,10487.0,,21321.0,1738.0,,,,,2905.0,36451.0,115868.0,,5061.0,6714.0,54666.0,,51781.0,-15949.0,,,-1209.0,-1209.0,114659.0,568.999,,-9461.0,2019-10-23,7036.0,1531.0,292.0,1823.0,10.0,-173.0,1181.0,890.0,-252.0,1860.0,3516.0,,12375.0,-1110.0,-56.0,-250.0,,-776.0,-776.0,-5.0,-2197.0,-4029.0,4696.0,667.0,-8345.0,,-8345.0,-2976.0,-212.0,-10866.0,-37.0,-128.0,-853.0,8887.0,8034.0,150.0,-2976.0,,523.0,52.0,4559.0,-381.0,-979.0,,-979.0,574.2,580.2,4.11,4.07
14,BA,BA,BOEING CO,The Boeing Company,NYSE,USD,2018-12-31,Q,,2018,4,2018,4,F,10-Q,201804,12,12927,3,3721,2019-02-08,2019-02-08,DE,100 NORTH RIVERSIDE PLAZA,CHICAGO,IL,60606,312-544-2000,,100 NORTH RIVERSIDE PLAZA,CHICAGO,IL,60606,UNITED STATES,X1,,153000.0,,153000.0,,104376.0,Deloitte & Touche LLP,Fair,http://www.boeing.com,,564985100,2019-02-01,Dennis A. Muilenburg,"Chief Executive Officer, Chairman and President",Gregory D. Smith,Chief Financial Officer and Executive Vice President,Robert E. Verbeck,"Senior Vice President, Finance and Corporate Controller",Lynn J. Good,Director,Lawrence W. Kellner,Director,2021-02-01,28341.0,22072.0,6269.0,,18.0,,852.0,,1222.0,,,-2.0,24166.0,4175.0,158.0,,,,,,,,,,,,,,,29.0,-129.0,4046.0,622.0,3424.0,,,,,3424.0,,3424.0,,,3424.0,,3424.0,2.0,3422.0,5.9727,,,,5.9727,5.9727,6.0,5.9051,,,,5.9051,5.9051,5.93,-0.9543,577.5,570.6669999999999,4046.0,3424.0,4776.0,4193.0,2020-01-31,8564.0,,,14364.0,62567.0,,,,,2335.0,87830.0,31213.0,18568.0,12645.0,,,1087.0,,,,11269.0,,284.0,,,4244.0,29529.0,117359.0,,12916.0,,,14808.0,,3190.0,,,,,,50676.0,81590.0,10657.0,,19907.0,1736.0,,,,,3059.0,35359.0,116949.0,,5061.0,6768.0,55941.0,,52348.0,-15083.0,,,410.0,410.0,117359.0,567.641,,-10859.0,2021-02-01,10460.0,2114.0,464.0,2578.0,-795.0,568.0,2.0,1117.0,-180.0,1572.0,2284.0,,15322.0,-1602.0,-69.0,-3230.0,,291.0,291.0,-11.0,-4621.0,-7183.0,8548.0,1365.0,-8919.0,,-8919.0,-3946.0,-222.0,-11722.0,-53.0,-176.0,-1250.0,8887.0,7637.0,202.0,-3946.0,,583.0,52.0,2947.0,-492.0,-970.0,,-970.0,579.2,585.5,5.98,5.9
15,CTR,CAT,CATERPILLAR INC,Caterpillar Inc.,NYSE,USD,2018-12-31,A,,2018,4,2018,4,F,10-K,2018,12,18230,12,3531,2019-02-14,2019-02-14,DE,"510 Lake Cook Road, Suite 100",Deerfield,IL,60015,224-551-4000,,"510 Lake Cook Road, Suite 100",Deerfield,IL,60015,UNITED STATES,X1,,104000.0,,104000.0,,26938.0,PricewaterhouseCoopers LLP,Fair,www.caterpillar.com,,575542700,2018-12-31,"D. James Umpleby, III",Chief Executive Officer and Chairman,Andrew R.J. Bonfield,Chief Financial Officer,Suzette M. Long,General Counsel & Corporate Secretary,Jananne A. Copeland,Chief Accounting Officer,Kelly  A. Ayotte,Director,2021-02-17,54722.0,36997.0,17725.0,,722.0,,1850.0,,5478.0,,,-1382.0,46429.0,8293.0,404.0,,,,,,,,,,,,,,,-67.0,-471.0,7822.0,1698.0,6124.0,,24.0,,,6148.0,,6148.0,,,6148.0,1.0,6147.0,,6147.0,10.3957,,,,10.3957,10.394,10.39,10.2569,,,,10.2569,10.2553,10.26,2.8442,599.4,591.4,7822.0,6124.0,11781.0,9015.0,2020-02-19,7857.0,,,17452.0,11529.0,1765.0,,,,,38603.0,29781.0,16207.0,13574.0,,,,,14447.0,,8114.0,,1439.0,,,2332.0,39906.0,78509.0,,7051.0,495.0,,5957.0,,11553.0,,,,,,3162.0,28218.0,25000.0,,7455.0,,,,,,3756.0,36211.0,64429.0,,5827.0,,30427.0,,20531.0,-1684.0,,,14080.0,14080.0,78509.0,575.543,,5966.0,2021-02-17,6148.0,2766.0,1721.0,4487.0,-1619.0,-1579.0,709.0,-61.0,,-1527.0,-4077.0,,6558.0,-1980.0,,16.0,-805.0,-456.0,-1261.0,13.0,-3212.0,1078.0,762.0,1840.0,-3485.0,,-3485.0,-1951.0,-54.0,-3650.0,-126.0,,-430.0,8320.0,7890.0,,-1951.0,,,,,,,,,591.4,599.4,10.39,10.26
16,CTR,CAT,CATERPILLAR INC,Caterpillar Inc.,NYSE,USD,2018-03-31,Q,,2018,1,2018,1,F,10-Q,201801,12,18230,3,3531,2018-05-02,2018-05-02,DE,"510 Lake Cook Road, Suite 100",Deerfield,IL,60015,224-551-4000,,"510 Lake Cook Road, Suite 100",Deerfield,IL,60015,UNITED STATES,X1,,,,,,,,,www.caterpillar.com,CATir@CAT.com,597904900,2018-03-31,,,,,,,,,,,2019-05-06,12859.0,8566.0,4293.0,,166.0,,443.0,,1276.0,,,-300.0,10751.0,2108.0,101.0,,,,,,,,,,,,,,,127.0,26.0,2134.0,472.0,1662.0,,5.0,,,1667.0,,1667.0,,,1667.0,2.0,1665.0,,1665.0,2.7876,,,,2.7876,2.7843,2.78,2.7418,,,,2.7418,2.7385,2.74,0.92,608.0,598.0,2134.0,1662.0,2955.0,2274.0,2018-05-02,7888.0,,,16666.0,10947.0,1856.0,,,,,37357.0,,,13912.0,,,,,14363.0,,8539.0,,1687.0,,,2156.0,40657.0,78014.0,,6938.0,,,5025.0,,12150.0,,,,,,3289.0,27402.0,23165.0,,8233.0,,,,,,3942.0,35340.0,62742.0,,5640.0,,27929.0,,17347.0,-1016.0,,,15272.0,15272.0,78014.0,597.905,,6733.0,2019-05-06,1667.0,681.0,148.0,829.0,-326.0,-803.0,486.0,-1044.0,,126.0,-1561.0,,935.0,-499.0,,12.0,119.0,-448.0,-329.0,16.0,-800.0,-868.0,1151.0,283.0,-351.0,,-351.0,-467.0,-3.0,-538.0,10.0,,-393.0,8320.0,7927.0,,-467.0,,681.0,,935.0,-499.0,-467.0,,-467.0,598.0,608.0,2.78,2.74
17,CTR,CAT,CATERPILLAR INC,Caterpillar Inc.,NYSE,USD,2018-06-30,Q,,2018,2,2018,2,F,10-Q,201802,12,18230,3,3531,2018-08-07,2018-08-07,DE,"510 Lake Cook Road, Suite 100",Deerfield,IL,60015,224-551-4000,,"510 Lake Cook Road, Suite 100",Deerfield,IL,60015,UNITED STATES,X1,,,,,,,,,www.caterpillar.com,,594325400,2018-06-30,,,,,,,,,,,2019-08-01,14011.0,9422.0,4589.0,,182.0,,462.0,,1440.0,,,-338.0,11844.0,2167.0,102.0,,,,,,,,,,,,,,,121.0,19.0,2186.0,490.0,1696.0,,9.0,,,1705.0,,1705.0,,,1705.0,-2.0,1707.0,,1707.0,2.8598,,,,2.8598,2.8631,2.86,2.8219,,,,2.8219,2.8252,2.82,-3.156,604.2,596.2,2186.0,1696.0,3035.0,2349.0,2018-08-07,8654.0,,,16897.0,11255.0,1835.0,,,,,38641.0,,,13752.0,,,,,14402.0,,8288.0,,1626.0,,,2278.0,40346.0,78987.0,,6831.0,511.0,,5239.0,,12470.0,,,,,,3249.0,28300.0,23699.0,,8092.0,,,,,,3954.0,35745.0,64045.0,,5746.0,,28657.0,,18028.0,-1496.0,,,14942.0,14942.0,78987.0,594.325,,6654.0,2019-08-01,3372.0,1367.0,446.0,1813.0,-703.0,-1208.0,545.0,-799.0,,63.0,-2102.0,,3083.0,-989.0,,12.0,-614.0,-498.0,-1112.0,21.0,-2068.0,-129.0,1487.0,1358.0,-994.0,,-994.0,-933.0,-4.0,-573.0,-68.0,,374.0,8320.0,8694.0,,-933.0,,686.0,,2148.0,-490.0,-466.0,,-466.0,596.2,604.2,2.86,2.82
18,CTR,CAT,CATERPILLAR INC,Caterpillar Inc.,NYSE,USD,2018-09-30,Q,,2018,3,2018,3,F,10-Q,201803,12,18230,3,3531,2018-10-31,2018-10-31,DE,"510 Lake Cook Road, Suite 100",Deerfield,IL,60015,224-551-4000,,"510 Lake Cook Road, Suite 100",Deerfield,IL,60015,UNITED STATES,X1,,,,,,,,,www.caterpillar.com,,590106700,2018-09-30,,,,,,,,,,,2019-10-31,13510.0,9022.0,4488.0,,185.0,,479.0,,1299.0,,,-390.0,11375.0,2135.0,102.0,,,,,,,,,,,,,,,102.0,,2135.0,415.0,1720.0,,7.0,,,1727.0,,1727.0,,,1727.0,0.0,1727.0,,1727.0,2.9167,,,,2.9167,2.9167,2.92,2.8812,,,,2.8812,2.8812,2.88,-0.7279,599.4,592.1,2135.0,1720.0,3018.0,2320.0,2018-10-31,8007.0,,,16798.0,11814.0,1835.0,,,,,38454.0,,,13607.0,,,,,14373.0,,8209.0,,1288.0,,,2278.0,39755.0,78209.0,,6788.0,,,5555.0,,10332.0,,,,,,3358.0,26033.0,25441.0,,7046.0,,,,,,3799.0,36286.0,62319.0,,5715.0,,30384.0,,18681.0,-1568.0,,,15890.0,15890.0,78209.0,590.107,,7681.0,2019-10-31,5099.0,2065.0,630.0,2695.0,-725.0,-1822.0,496.0,-450.0,,-818.0,-3319.0,,4475.0,-1397.0,,14.0,-644.0,-411.0,-1055.0,24.0,-2414.0,1431.0,-465.0,966.0,-1708.0,,-1708.0,-1444.0,-32.0,-2218.0,-117.0,,-274.0,8320.0,8046.0,,-1444.0,,698.0,,1392.0,-408.0,-511.0,,-511.0,592.1,599.4,2.92,2.88
19,CTR,CAT,CATERPILLAR INC,Caterpillar Inc.,NYSE,USD,2018-12-31,Q,,2018,4,2018,4,F,10-Q,201804,12,18230,3,3531,2019-02-14,2019-02-14,DE,"510 Lake Cook Road, Suite 100",Deerfield,IL,60015,224-551-4000,,"510 Lake Cook Road, Suite 100",Deerfield,IL,60015,UNITED STATES,X1,,104000.0,,104000.0,,26938.0,PricewaterhouseCoopers LLP,Fair,www.caterpillar.com,,575542700,2018-12-31,"D. James Umpleby, III",Chief Executive Officer and Chairman,Andrew R.J. Bonfield,Chief Financial Officer,Suzette M. Long,General Counsel & Corporate Secretary,Jananne A. Copeland,Chief Accounting Officer,Kelly  A. Ayotte,Director,2021-02-17,14342.0,9987.0,4355.0,,189.0,,466.0,,1463.0,,,-354.0,12459.0,1883.0,99.0,,,,,,,,,,,,,,,-417.0,-516.0,1367.0,321.0,1046.0,,3.0,,,1049.0,,1049.0,,,1049.0,1.0,1048.0,,1048.0,1.8315,,,,1.8315,1.8298,1.8,1.8119999999999998,,,,1.8119999999999998,1.8103,1.78,5.8081,587.6,581.4,1367.0,1046.0,2773.0,2072.0,2020-02-19,7857.0,,,17452.0,11529.0,1765.0,,,,,38603.0,29781.0,16207.0,13574.0,,,,,14447.0,,8114.0,,1439.0,,,2332.0,39906.0,78509.0,,7051.0,495.0,,5957.0,,11553.0,,,,,,3162.0,28218.0,25000.0,,7455.0,,,,,,3756.0,36211.0,64429.0,,5827.0,,30427.0,,20531.0,-1684.0,,,14080.0,14080.0,78509.0,575.543,,5966.0,2021-02-17,6148.0,2766.0,1721.0,4487.0,-1619.0,-1579.0,709.0,-61.0,,-1527.0,-4077.0,,6558.0,-1980.0,,16.0,-805.0,-456.0,-1261.0,13.0,-3212.0,1078.0,762.0,1840.0,-3485.0,,-3485.0,-1951.0,-54.0,-3650.0,-126.0,,-430.0,8320.0,7890.0,,-1951.0,,701.0,,2083.0,-583.0,-507.0,,-507.0,591.4,599.4,1.83,1.82
20,CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2018-07-31,A,,2018,4,2018,3,F,10-K,2018,7,858877,12,3576,2018-09-06,2018-09-06,CA,170 WEST TASMAN DR,SAN JOSE,CA,95134,4085264000,408-853-3683,170 WEST TASMAN DR,SAN JOSE,CA,95134,UNITED STATES,X1,,74200.0,,74200.0,,40817.0,PricewaterhouseCoopers LLP,Fair,www.cisco.com,marilmor@cisco.com,4571334000,2018-08-31,Charles H. Robbins,Chairman and Chief Executive Officer,Kelly A. Kramer,Executive Vice President and Chief Financial Officer,Prat S. Bhatt,"Senior Vice President, Corporate Controller and Chief Accounting Officer",Carol A. Bartz,Lead Independent Director,M. Michele Burns,Director,2020-09-03,49330.0,18724.0,30606.0,221.0,,,6332.0,,11386.0,,,,37021.0,12309.0,943.0,,,,,,,,,,,,,,1508.0,165.0,730.0,13039.0,12929.0,110.0,,,,,110.0,,110.0,,,110.0,,110.0,,110.0,0.0227,,,,0.0227,0.0227,0.02,0.0225,,,,0.0225,0.0225,0.02,-12.38,4881.0,4837.0,13039.0,110.0,14501.0,12309.0,2019-09-05,46548.0,4949.0,,5554.0,1846.0,,,,,2940.0,61837.0,12243.0,9237.0,3006.0,,,,,4882.0,,34258.0,,3219.0,,,1582.0,46947.0,108784.0,5238.0,1904.0,,,2986.0,,,,1004.0,11490.0,,,4413.0,27035.0,20331.0,8195.0,,,,,,,10019.0,38545.0,65580.0,,42820.0,,1233.0,,,-849.0,,,43204.0,43204.0,108784.0,4614.0,,8946.0,2020-09-03,110.0,2192.0,2020.0,4212.0,-269.0,-244.0,504.0,100.0,8118.0,1135.0,9344.0,,13666.0,-775.0,,-2979.0,,19091.0,19091.0,-19.0,15318.0,-5498.0,-2502.0,-8000.0,-17627.0,,-17627.0,-5968.0,-169.0,-31764.0,,,-2780.0,11773.0,8993.0,1576.0,-5968.0,,,,,,,,,4837.0,4881.0,0.02,0.02
21,CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2018-01-31,Q,,2018,2,2018,1,F,10-Q,201802,7,858877,3,3576,2018-02-20,2018-02-20,CA,170 WEST TASMAN DR,SAN JOSE,CA,95134,4085264000,408-853-3683,170 WEST TASMAN DR,SAN JOSE,CA,95134,UNITED STATES,X1,,,,,,,,,www.cisco.com,marilmor@cisco.com,4817518000,2018-02-15,,,,,,,,,,,2019-02-19,11887.0,4389.0,7498.0,60.0,,,1549.0,,2718.0,,,,8814.0,3073.0,247.0,,,,,,,,,,,,,,396.0,10.0,159.0,3232.0,12010.0,-8778.0,,,,,-8778.0,,-8778.0,,,-8778.0,,-8778.0,,-8778.0,-1.7827,,,,-1.7827,-1.7827,-1.78,-1.7827,,,,-1.7827,-1.7827,-1.78,13.2803,4924.0,4924.0,3232.0,-8778.0,3619.0,3073.0,2018-02-20,73683.0,4925.0,,3963.0,1896.0,,,,,1583.0,86050.0,12438.0,9325.0,3113.0,,,,,4913.0,,32865.0,,3097.0,,,1472.0,45460.0,131510.0,13741.0,1060.0,,,2736.0,,,,2204.0,11102.0,,,4521.0,35364.0,25625.0,7686.0,,,,,,,10853.0,44164.0,79528.0,,44535.0,,7364.0,,,83.0,,,51982.0,51982.0,131510.0,4868.0,,19117.0,2019-02-19,-6384.0,1112.0,1589.0,2701.0,1236.0,-276.0,-338.0,-189.0,10246.0,154.0,10833.0,,7150.0,-328.0,,-727.0,,2557.0,2557.0,-17.0,1485.0,647.0,5095.0,5742.0,-5588.0,,-5588.0,-2861.0,-22.0,-2729.0,,,5906.0,11773.0,17679.0,785.0,-2861.0,,546.0,393.0,4070.0,-161.0,-1425.0,,-1425.0,4924.0,4924.0,-1.78,-1.78
